ssx10mag10cp930,ssx10pab20ct001,ssx10pab10ct001,ssxtg_2ce003,ssx10lca10ct001,ssx10pab10cf001,ssx10lbg11cp920,ssx10lbg40cp920,ssx10pab60ct001,ssx10pab30ct001,ssx10maa01cp001,ssx10lca20cf001,ssx10maa01ct001,ssx10pab30cf001,DateTime
10.2731533641897,43.8447912143079,30.2997914662328,55.0251213104996,44.9312821492772,3495.25171947771,0.50931582758145,104.014169342362,44.3979310290101,29.8019759493362,6.23027777603765,191.264209036655,489.196349296827,3480.25793634717,2024-07-10 17:09:56.383015
10.2730766816984,43.8447063765763,30.2997588764891,55.0251971745793,44.9353656510716,3495.25217033986,0.509471931054399,104.016664921118,44.3979059544668,29.8019343005349,6.23024270721068,191.313388718612,489.198534202948,3480.2583795292,2024-07-10 17:09:57.116419
10.2729802505514,43.8445570611732,30.2997099925013,55.0254487649872,44.9415098216362,3495.25300163884,0.509659710143548,104.019065260041,44.3978523532888,29.8018718289118,6.23014594247954,190.499994742695,489.198783951889,3480.25919343965,2024-07-10 17:09:57.845364
10.2729152623028,43.8444580689215,30.2996774048311,55.0222152656831,44.9456265999161,3495.25349129564,0.50949918784373,104.014735444958,44.3978118677462,29.8018301835316,6.22994378111858,190.374819874983,489.195587397693,3480.25967489625,2024-07-10 17:09:58.599276
10.2728475320644,43.844291002284,30.2996312410687,55.0202008154807,44.9514847874909,3495.25434093556,0.509122517280031,104.007656797997,44.3977366759624,29.8017711888829,6.22978762976467,190.558424686844,489.196284091966,3480.26050630065,2024-07-10 17:09:59.333420
10.2726879701687,43.8441871794117,30.2995959428854,55.02083100372,44.9559697265094,3495.25474394924,0.508897486968625,104.005998685605,44.3976837792222,29.8017260797119,6.22981391573963,189.722257083014,489.200419235712,3480.26090405542,2024-07-10 17:10:00.065417
10.2726870244027,43.8440307915716,30.2995497830762,55.0216589645121,44.9618442446353,3495.25552613156,0.508767420875477,104.00848388802,44.39760042476,29.8016670908971,6.22983560677931,189.699838421348,489.198385178165,3480.26167328106,2024-07-10 17:10:00.832905
10.2726444387126,43.8439191120204,30.2995144882831,55.0215433805889,44.9663489648876,3495.25599093529,0.50878061674436,104.010421827022,44.3975349635732,29.8016219864908,6.22976529195323,189.6945647534,489.191462140591,3480.26213137153,2024-07-10 17:10:01.568605
10.272719342121,43.843815305356,30.2994683363612,55.020105159255,44.9722521901527,3495.25638688576,0.508897856995356,104.012373829616,44.3974623215099,29.8015630076405,6.2296437836566,189.635125797105,489.181026025618,3480.26252603899,2024-07-10 17:10:02.306739
10.2726192175824,43.8437425541914,30.299433045733,55.0206805850068,44.9767731308498,3495.25670750491,0.509031171550608,104.014594480155,44.3974069612013,29.801517908857,6.22959544351553,189.621532901755,489.174213517762,3480.26284441643,2024-07-10 17:10:03.058405
10.27254457766,43.843676030603,30.2994004700649,55.0199137178037,44.9809496669191,3495.25711069924,0.509168305542501,104.017024477286,44.3973551305256,29.8014762799267,6.2295327319772,189.579081483063,489.167328307011,3480.26324262262,2024-07-10 17:10:03.783483
10.2724239275992,43.8435579618185,30.2993516082988,55.0173691543564,44.9872171200821,3495.25787727354,0.509395435807364,104.02104761879,44.3972637901802,29.8014138390199,6.22942168535944,189.523009689856,489.157549582247,3480.26399797294,2024-07-10 17:10:04.515883
10.2723696661899,43.8434707885779,30.2993190348946,55.0193662206892,44.991395174164,3495.25842325766,0.509562989732151,104.023618014103,44.3972001132676,29.8013722133662,6.22939872412747,189.485321394278,489.154769955452,3480.26453743432,2024-07-10 17:10:05.248300
10.2723245570269,43.8433544800878,30.2992701787587,55.0169118084745,44.9976587359804,3495.25909726635,0.509591306818269,104.010017534186,44.3971074130443,29.8013097798758,6.22922807343155,189.427502392353,489.14873599163,3480.26520485068,2024-07-10 17:10:05.977484
10.2722177869767,43.8432824271038,30.2992376090149,55.015061055471,45.0018299478113,3495.25953082757,0.509351673491273,104.000509988977,44.397046476059,29.801268159063,6.22909701694617,189.391043211965,489.146156872533,3480.2656359179,2024-07-10 17:10:06.728977
10.2717374131773,43.8430955393388,30.2991887542765,55.0141327901552,45.00808014771,3495.26072556557,0.509017617250924,104.000371632249,44.3969197092154,29.8012057283005,6.22899580925158,190.07149436719,489.147594834229,3480.26680876061,2024-07-10 17:10:07.469448
10.2713199977127,43.8428840149903,30.2991561819804,55.0150596188226,45.0122186051449,3495.26201617212,0.508897646590342,104.001920101643,44.3967953843054,29.8011641054792,6.2289449771756,189.990724664669,489.148078907216,3480.26807396409,2024-07-10 17:10:08.208720
10.2713163930554,43.8425165906881,30.2991073275804,55.0129328480912,45.0183382805776,3495.26373833449,0.508885964572621,104.002712415509,44.396575726943,29.801101676189,6.22887428035892,190.721652444529,489.148483212435,3480.26976989164,2024-07-10 17:10:08.952143
10.271617440562,43.8423452671971,30.2990747667732,55.0132028389366,45.0223641691202,3495.26414663121,0.508959906689925,104.00407251984,44.3964514694899,29.8010600667799,6.22864709587993,190.553440687359,489.144572397231,3480.27017578836,2024-07-10 17:10:09.690202
10.2718904353482,43.8422643718746,30.2990286468,55.0108785891629,45.0279751077572,3495.26385267628,0.509125559246101,104.007610722425,44.3963355776493,29.801001129507,6.22838815858547,191.195516891589,489.142725643716,3480.26989711697,2024-07-10 17:10:10.427264
10.2717778719118,43.8422299219267,30.298993379169,55.0104075781153,45.0321913904739,3495.26383233601,0.509280298175897,104.010277197577,44.3962629446685,29.8009560609574,6.22839562743137,190.9378093747,489.14741801787,3480.26987897494,2024-07-10 17:10:11.177368
10.2716207641406,43.8421403791659,30.2989445439543,55.0120641370108,45.0378979377607,3495.26436260533,0.509516740497824,104.013805445153,44.3961472333759,29.8008936554728,6.22834829981603,191.178777928727,489.146723083797,3480.27040489173,2024-07-10 17:10:11.949722
10.2715349505109,43.8420690732879,30.2989119882554,55.0077245136347,45.0416073094499,3495.26480628242,0.509687121509775,104.016508316396,44.3960655867983,29.8008520533465,6.22798409261454,191.918757008619,489.137109383867,3480.27084589068,2024-07-10 17:10:12.691425
