ssx10mag10cp930,ssx10pab20ct001,ssx10pab10ct001,ssxtg_2ce003,ssx10lca10ct001,ssx10pab10cf001,ssx10lbg11cp920,ssx10lbg40cp920,ssx10pab60ct001,ssx10pab30ct001,ssx10maa01cp001,ssx10lca20cf001,ssx10maa01ct001,ssx10pab30cf001
,,,,,,,,,,,,,,2024-07-17 16:07:46.298533
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:46.558188
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:46.802143
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:47.023306
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:47.275874
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:47.526301
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:47.747250
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:47.994780
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:48.242995
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:48.471833
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:48.717287
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:48.964811
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:49.200784
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:49.440328
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:49.696980
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:49.923348
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:50.156930
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:50.411852
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:50.653227
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:50.878199
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:51.130621
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:51.376119
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:51.597448
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:51.846561
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:52.089078
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:52.313252
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:52.569655
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:52.808185
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:53.032067
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:53.289135
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:53.532158
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:53.746939
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:54.003575
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:54.247006
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:54.468275
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:54.726435
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:54.966467
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:55.184866
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:55.441877
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:55.687197
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:55.900920
11.1843038423034,43.5152356913392,30.3272284148126,54.4787918754735,45.2577183291206,3495.88284680107,0.495979381503036,103.986275060960,44.2464998861855,29.8371116726951,6.22152847060599,203.379727778757,489.862593188791,3480.88957556727,2024-07-17 16:07:56.154787
