ssx10maa01cp001,ssx10maa01ct001,ssx10lbg40cp920,ssx10mag10cp930,ssx10lca10ct001,ssx10lbg11cp920,ssx10lca20cf001,ssx10pab10cf001,ssx10pab30cf001,ssx10pab10ct001,ssx10pab30ct001,ssx10pab20ct001,ssx10pab60ct001,DateTime
10.1341882990344,43.5859720318599,30.112122927527,45.1218689571435,3497.37936093401,0.501404046367259,103.979539195171,44.1361727612867,29.5647360944808,6.23226020284352,196.494576302999,488.863779302034,3482.3642707039,2024-07-03 17:20:15.350009
10.133829287262,43.5854982423493,30.1120973259623,45.1238593903992,3497.38010633414,0.501268837952642,103.977896174708,44.1355839474751,29.5647040876158,6.23203815779073,196.421064507079,488.864983816191,3482.36500290105,2024-07-03 17:20:16.096579
10.133340973639,43.584751526273,30.1120589260602,45.1268000748842,3497.3812594648,0.501123170615718,103.983582177674,44.1346952360909,29.5646560800301,6.2316819751984,196.767238113027,488.865508667715,3482.36613515575,2024-07-03 17:20:16.815916
10.1330202711181,43.5842389651839,30.1120333285666,45.1287310205876,3497.38200825594,0.501035961764424,103.988922935397,44.1341018352059,29.5646240776969,6.23142333160896,197.209803845147,488.864975656113,3482.36686841063,2024-07-03 17:20:17.538241
10.1325896419225,43.5835071878936,30.1119970671791,45.1314301447203,3497.38298374556,0.500918027345721,103.986742024554,44.1332644994459,29.5645787431547,6.23103553951546,196.859558535221,488.863528430074,3482.36782642094,2024-07-03 17:20:18.251685
10.1321345200386,43.5829124229126,30.1119693392424,45.1334653051691,3497.38392111472,0.500844535199859,103.982664128199,44.1326133814218,29.5645440772145,6.23073207518314,197.332381663669,488.862297274868,3482.36874139587,2024-07-03 17:20:18.977704
10.1317570656836,43.5823486525966,30.1119437447177,45.1353189861742,3497.38477261624,0.500793161748429,103.981791372432,44.132007598868,29.5645120785449,6.23045318886855,197.811661783613,488.861265087702,3482.36957626578,2024-07-03 17:20:19.702755
10.1312018067175,43.5815084005335,30.1119053584887,45.1380600017342,3497.38587781496,0.500745977345636,103.982958641865,44.1311031702319,29.5644640868369,6.23004178880242,198.101329415332,488.860025419141,3482.37065653227,2024-07-03 17:20:20.426326
10.130852525348,43.5809505230346,30.1118797699295,45.1398615081526,3497.38650637333,0.500733585276946,103.982686531617,44.1305018890103,29.5644320950096,6.22977120614476,197.901922497348,488.859383389654,3482.37127245367,2024-07-03 17:20:21.157598
10.1304530003713,43.5801516995114,30.1118435197821,45.1423750248135,3497.38751766928,0.500736913735063,103.981996804612,44.1296479563584,29.5643867738962,6.22938927085681,198.277686074413,488.858695639654,3482.37226399048,2024-07-03 17:20:21.878333
10.1300561283111,43.57955441846,30.1118158024073,45.1442674522994,3497.38818355088,0.500751947697456,103.982119344159,44.1290015084299,29.564352120425,6.2290957352491,198.642638186211,488.858323061995,3482.3729161024,2024-07-03 17:20:22.601756
10.1296847055547,43.578842399085,30.1117838216499,45.1464218968189,3497.38912967847,0.500778750005381,103.98254958898,44.1282469890897,29.5643121367224,6.22875614177421,198.447391576189,488.85810523384,3482.37384163873,2024-07-03 17:20:23.315533
10.1292546538381,43.5781771640343,30.1117539743645,45.148402878968,3497.39001797726,0.500811969096281,103.982893495111,44.1275430317592,29.564274820367,6.22843853537145,198.899049017983,488.858085471344,3482.37471240397,2024-07-03 17:20:24.034765
10.1288919224563,43.5775963654681,30.1117283918081,45.1500770029946,3497.39086620369,0.500846478338255,103.983120863305,44.1269391612858,29.5642428360027,6.22816666613202,199.234466244792,488.858195588745,3482.37554314274,2024-07-03 17:20:24.756370
10.1284476822086,43.5768546663468,30.111694285393,45.1522792937797,3497.39172416789,0.500899555038743,103.983577593362,44.1261426077427,29.5642001943834,6.22780533734463,199.085742183893,488.858475265819,3482.37638789437,2024-07-03 17:20:25.477540
10.1280896122439,43.576206523822,30.1116644443968,45.1541759422383,3497.39248950786,0.500949641465387,103.984120239745,44.1254465009498,29.5641628854499,6.22749091421178,199.545230699852,488.858906815589,3482.37714101309,2024-07-03 17:20:26.204170
10.1276986461335,43.5754504321571,30.111630340693,45.1563083754709,3497.39359068855,0.5010077479964,103.984645598395,44.1246457206052,29.5641202472791,6.22713216128679,199.90147208044,488.859476670654,3482.37822150182,2024-07-03 17:20:26.926090
10.1273622541103,43.5747994138019,30.1116005034652,45.1581469459177,3497.39445199663,0.50105895086766,103.985093323146,44.1239498005157,29.5640829428651,6.22681925043875,199.723216783344,488.860043402116,3482.37906717127,2024-07-03 17:20:27.649768
10.1270729109034,43.5742659837456,30.1115749309096,45.1596989363522,3497.39503338218,0.501104422753257,103.985530573159,44.1233642917954,29.5640509702004,6.2265513486923,200.268397554193,488.860584097227,3482.37964082197,2024-07-03 17:20:28.362555
10.1266862587267,43.5735426350382,30.1115408341656,45.1617396009853,3497.3960042953,0.50116528934297,103.9860527839,44.1225803146327,29.5640083401508,6.22619532949109,200.100768170548,488.861361403947,3482.38059717178,2024-07-03 17:20:29.076698
10.12635137632,43.5729204396261,30.1115110016572,45.1634967560759,3497.39681176676,0.501217635749747,103.986538332044,44.1219001701684,29.5639710414206,6.22588323371783,200.421066639316,488.862062806488,3482.38139392482,2024-07-03 17:20:29.798679
10.1259825496138,43.5722497936545,30.1114769118628,45.1654710054402,3497.39750515406,0.501275361899827,103.986985687716,44.1211422946307,29.5639284193462,6.22552334114813,200.702910894064,488.862996119608,3482.38208025957,2024-07-03 17:20:30.522979
10.1256505541334,43.5716338265657,30.1114470822248,45.1671729806251,3497.39845056077,0.501324721513783,103.987407471926,44.1204699103167,29.5638911240495,6.22521507991971,200.628505589713,488.864925591915,3482.3830104176,2024-07-03 17:20:31.240805
10.1253370393715,43.5711232889795,30.1114215167199,45.1686083443818,3497.39914398614,0.501366312525894,103.987747833829,44.1199026804293,29.5638591597806,6.22495594188128,200.914557548903,488.868068504287,3482.38369360574,2024-07-03 17:20:31.962795
10.1248791026907,43.5704526000666,30.1113874316239,45.1704965690788,3497.40003334087,0.501420117073885,103.98820073581,44.1191537280677,29.563816543329,6.22461110705927,200.891683392095,488.874238378491,3482.38457066999,2024-07-03 17:20:32.679633
10.1244947925489,43.5698411257094,30.1113576066357,45.1721188156949,3497.40106479346,0.501463826367462,103.988513108035,44.1184911674362,29.5637792534892,6.22430452984476,201.321141183255,488.881065504228,3482.38558515724,2024-07-03 17:20:33.398700
10.1241127564347,43.569117441822,30.1113235235925,45.1739453946175,3497.4022866913,0.501509787045404,103.988791337452,44.117724633666,29.5637366395245,6.22395748362847,201.163099571355,488.889751356468,3482.38678706376,2024-07-03 17:20:34.116868
10.1238147838341,43.5685156247857,30.111293704431,45.1755142081663,3497.40311719191,0.501546083748716,103.989024961187,44.1170682693513,29.5636993563251,6.2236616210208,201.603270617119,488.897520002526,3482.38760608103,2024-07-03 17:20:34.831828
10.1235634904326,43.5679909441697,30.1112681452557,45.1768422737202,3497.40391184503,0.501574033898113,103.989180347979,44.1165031189024,29.5636673995582,6.22341301705497,201.531212840061,488.904316003838,3482.38838953482,2024-07-03 17:20:35.546872
10.1232194177278,43.5673245601935,30.1112340708528,45.1785822815171,3497.40475309259,0.501607054134769,103.989249452807,44.1157655556962,29.5636247955753,6.22308797850211,201.326846650671,488.913658255402,3482.38921975061,2024-07-03 17:20:36.265045
10.1228987453814,43.5667435310975,30.1112042576886,45.1800814200669,3497.40554089648,0.501631349504626,103.989357844643,44.115123584409,29.563587519363,6.22280946197159,201.785890967465,488.921966866903,3482.38999495186,2024-07-03 17:20:36.987929
10.122526640362,43.5661099963081,30.1111701877935,45.1817642274002,3497.40630081139,0.501652758884616,103.989213798414,44.1144061958867,29.5635449206924,6.22249731162708,201.64462426508,488.931166262491,3482.39074638956,2024-07-03 17:20:37.707160
