ssx10mag10cp930,ssx10pab20ct001,ssx10pab10ct001,ssxtg_2ce003,ssx10lca10ct001,ssx10pab10cf001,ssx10lbg11cp920,ssx10lbg40cp920,ssx10pab60ct001,ssx10pab30ct001,ssx10maa01cp001,ssx10lca20cf001,ssx10maa01ct001,ssx10pab30cf001,DateTime
,,,,,,,,,,,,,,2024-07-22 11:44:01.191481
11.3013755355047,46.0008730141084,30.2707406611270,54.5764798595860,45.8361512140660,3038.52631537722,0.511660053559518,104.022630102409,46.3524231301840,29.7435499914116,6.23437121839871,185.597273179885,487.006331525319,3026.77504251482,2024-07-22 11:44:01.408645
11.3015165158000,46.0011462523433,30.2707297631056,54.5772333247703,45.8418855885102,3038.52615584992,0.511710527177137,104.024388233124,46.3527251623397,29.7435348844265,6.23450202762981,185.369807679419,487.005900355708,3026.77488410143,2024-07-22 11:44:01.622924
11.3015536513848,46.0011988921650,30.2707275833653,54.5776609181798,45.8430296283962,3038.52614247281,0.511721459225884,104.022033599191,46.3527847556120,29.7435318628951,6.23453194297302,185.712660409212,487.006294864084,3026.77487038958,2024-07-22 11:44:01.856721
11.3017384596439,46.0015269596900,30.2707145057240,54.5787781798884,45.8499121565105,3038.52593144797,0.511792927564005,104.015744948791,46.3531472305471,29.7435137345976,6.23473631875554,186.582515798026,487.011761398352,3026.77466615876,2024-07-22 11:44:02.070937
11.3019406561333,46.0018502719464,30.2707014287822,54.5799134440319,45.8567744117414,3038.52573163117,0.511872470865323,104.013185154722,46.3535076350310,29.7434956072040,6.23496763257978,185.997754236660,487.021337262637,3026.77446902335,2024-07-22 11:44:02.293280
11.3019406561333,46.0018502719464,30.2707014287822,54.5799134440319,45.8567744117414,3038.52573163117,0.511872470865323,104.013185154722,46.3535076350310,29.7434956072040,6.23496763257978,185.997754236660,487.021337262637,3026.77446902335,2024-07-22 11:44:02.508951
11.3021645306764,46.0021684093725,30.2706883513244,54.5831478416645,45.8636317998974,3038.52556951306,0.511955615131336,104.011955965620,46.3538658106266,29.7434774793849,6.23519239540954,187.171187034777,487.032233519209,3026.77431088022,2024-07-22 11:44:02.724384
11.3024109748597,46.0024758174758,30.2706752738419,54.5867500236437,45.8704744784507,3038.52546484420,0.512039688978049,104.012621935421,46.3542193264851,29.7434593516443,6.23538256617036,186.720347294975,487.041619534609,3026.77420720221,2024-07-22 11:44:02.943337
11.3026207666153,46.0027430031410,30.2706643768346,54.5838120595709,45.8761604462467,3038.52525516787,0.511906253930865,104.014541920165,46.3545180635053,29.7434442462750,6.23547473445892,187.175325687482,487.046266682982,3026.77400520082,2024-07-22 11:44:03.156807
11.3026715575614,46.0027942714322,30.2706621975498,54.5869710878645,45.8772962532462,3038.52522645742,0.511875230140788,104.015042305998,46.3545768982467,29.7434412253352,6.23547763301511,187.157434641985,487.046714216279,3026.77397600130,2024-07-22 11:44:03.373477
11.3029301536255,46.0031161958347,30.2706491215993,54.5856145110644,45.8841143478637,3038.52494699447,0.511790728996274,104.018348298863,46.3549355454552,29.7434230995683,6.23514185279652,188.166474368906,487.042473279104,3026.77370486558,2024-07-22 11:44:03.592775
11.3031534052553,46.0034382453380,30.2706360461110,54.5789968344242,45.8909256637479,3038.52465641415,0.511798964066951,104.021441697416,46.3552939131367,29.7434049744494,6.23376185915452,187.784921935233,487.011660568430,3026.77342055793,2024-07-22 11:44:03.814295
11.3032726861724,46.0037587673993,30.2706229705801,54.5634493669529,45.8977095571130,3038.52437688655,0.511845077231894,104.023915712575,46.3556513775995,29.7433868494373,6.23137139768093,188.171866364754,486.931086854813,3026.77314721645,2024-07-22 11:44:04.075140
11.3032726861724,46.0037587673993,30.2706229705801,54.5634493669529,45.8977095571130,3038.52437688655,0.511845077231894,104.023915712575,46.3556513775995,29.7433868494373,6.23137139768093,188.171866364754,486.931086854813,3026.77314721645,2024-07-22 11:44:04.291682
11.3032181155709,46.0040680272803,30.2706098946345,54.5408474890272,45.9044852912905,3038.52420164882,0.511908145542486,104.017967266688,46.3560040764592,29.7433687241539,6.22832318200267,189.114234886865,486.811822479234,3026.77297197577,2024-07-22 11:44:04.515788
11.3028871998065,46.0043495879275,30.2705968168961,54.5140391422641,45.9112602322659,3038.52426736907,0.511984564684442,104.014753111910,46.3563453918010,29.7433505970470,6.22516605949505,188.854275135141,486.696816776301,3026.77303032636,2024-07-22 11:44:04.739042
11.3023762260541,46.0045480804468,30.2705859175693,54.4932305295532,45.9168832270200,3038.52459891774,0.512054752553077,104.013049436589,46.3566149177517,29.7433354898847,6.22281904770447,189.748658385860,486.634672033958,3026.77334232472,2024-07-22 11:44:04.958022
11.3022597124588,46.0045848068605,30.2705837373400,54.4893098744893,45.9180098238157,3038.52469180891,0.512069230664378,104.012813855046,46.3566675901891,29.7433324680694,6.22240381670785,189.788620932570,486.627473668312,3026.77343189665,2024-07-22 11:44:05.171539
11.3014035597542,46.0047429131409,30.2705706542131,54.4704721146445,45.9247576993814,3038.52570751946,0.512157719490209,104.012476243371,46.3569579814379,29.7433143352516,6.22040293990071,189.526586046403,486.625249753838,3026.77440307802,2024-07-22 11:44:05.390837
11.3004453813239,46.0047993118800,30.2705575659319,54.4572111596174,45.9314739049343,3038.52746838242,0.512216282039978,104.014123428227,46.3572059092442,29.7432961968107,6.21933924467025,189.763930584933,486.689836361563,3026.77609972699,2024-07-22 11:44:05.605140
